Sr,Date,month,year,Index,Open,High,Low,Close,Volume,Adjusted,RSI,pSAR
2048,20-02-2015,Feb,2015,TM,135.940002,136.990005,135.860001,136.899994,239800,128.696487,60.23,284.01801
2049,23-02-2015,Feb,2015,TM,136.899994,137.199997,136.410004,136.979996,199800,128.771683,54.47,284.91529
2050,24-02-2015,Feb,2015,TM,137.600006,138.699997,137.240005,138.339996,335000,130.050186,54.89,285.77668
2051,25-02-2015,Feb,2015,TM,136.800003,137.139999,136.389999,136.869995,236800,128.668259,55.22,286.60361
2052,26-02-2015,Feb,2015,TM,136.880005,137.460007,136.630005,136.800003,258000,128.602478,49.1,287.39746
2053,27-02-2015,Feb,2015,TM,135.350006,135.800003,135.350006,135.369995,219900,127.258171,58.62,306.45001
2054,02-03-2015,Mar,2015,TM,135.25,136,135.25,135.869995,254500,127.728188,63.88,286.45001
2055,03-03-2015,Mar,2015,TM,135.369995,135.839996,135.070007,135.399994,208000,127.286362,65.6,286.45001
2056,04-03-2015,Mar,2015,TM,135.399994,135.589996,134.399994,135.520004,205500,127.399185,59.87,287.45201
2057,05-03-2015,Mar,2015,TM,134.960007,135.419998,134.649994,134.899994,232900,126.81633,60.63,288.41393
2058,06-03-2015,Mar,2015,TM,135.320007,135.979996,134.699997,134.889999,184700,126.806923,#N/A,289.33737
2059,09-03-2015,Mar,2015,TM,135.5,135.649994,134.940002,135.389999,174100,127.27697,48.73,311.5
2060,10-03-2015,Mar,2015,TM,134.149994,134.380005,133.600006,133.690002,220900,125.678833,46.31,310.89
2061,11-03-2015,Mar,2015,TM,134.199997,134.449997,133.830002,134,222700,125.970261,45.65,309.4544
2062,12-03-2015,Mar,2015,TM,136.169998,137.669998,136.169998,137.529999,313200,129.288727,50.43,306.99414
2063,13-03-2015,Mar,2015,TM,135.860001,136.380005,135.460007,136.169998,393200,128.010223,43.48,304.68149
2064,16-03-2015,Mar,2015,TM,137.360001,138.139999,137.160004,137.520004,271000,129.279327,42.76,302.5076
2065,17-03-2015,Mar,2015,TM,137.089996,137.369995,136.600006,136.960007,816400,128.752884,48.45,300.46415
2066,18-03-2015,Mar,2015,TM,139.100006,140.259995,138.490005,140.080002,457900,131.685928,46.39,298.5433
2067,19-03-2015,Mar,2015,TM,140.139999,140.589996,139.649994,140.100006,310600,131.704742,43.65,268.45001
2068,20-03-2015,Mar,2015,TM,142.639999,143.5,142.529999,143.089996,406900,134.515549,40.45,269.02901
2069,23-03-2015,Mar,2015,TM,145.330002,145.800003,144.949997,145.320007,480700,136.611938,39.47,269.59643
2070,24-03-2015,Mar,2015,TM,145.229996,145.229996,144.399994,144.520004,303700,135.859879,39.06,270.1525
2071,25-03-2015,Mar,2015,TM,145.25,145.25,143.779999,143.809998,328600,135.192413,38.41,271.3044
2072,26-03-2015,Mar,2015,TM,143,143.660004,142.710007,143.110001,324400,134.534363,30.07,272.41023
2073,27-03-2015,Mar,2015,TM,142.339996,142.509995,141.720001,142.399994,238100,135.775772,30.04,273.47182
2074,30-03-2015,Mar,2015,TM,141.669998,142.940002,141.380005,142.550003,484100,135.918823,41.77,275.27351
2075,31-03-2015,Mar,2015,TM,140.880005,140.940002,139.710007,139.889999,555100,133.382553,41.7,276.9671
2076,01-04-2015,Apr,2015,TM,138.330002,138.660004,137.770004,138.479996,358900,132.038132,48.06,279.38573
2077,02-04-2015,Apr,2015,TM,139.830002,140.899994,139.630005,140.020004,249000,133.506516,#N/A,282.74716
2078,06-04-2015,Apr,2015,TM,140,141.210007,140,140.639999,157800,134.097672,52.39,286.6175
2079,07-04-2015,Apr,2015,TM,140.100006,140.639999,139.649994,139.720001,260800,133.220474,52.41,290.64005
2080,08-04-2015,Apr,2015,TM,139.860001,140.369995,139.539993,139.940002,142100,133.430237,55.56,315.35001
2081,09-04-2015,Apr,2015,TM,139.100006,140.119995,139,139.910004,276700,133.401642,59.01,314.90501
2082,10-04-2015,Apr,2015,TM,138.710007,139.820007,138.660004,139.649994,320300,133.153717,59.12,293.10001
2083,13-04-2015,Apr,2015,TM,137.669998,138,137.199997,137.559998,320200,131.160934,61.99,293.71801
2084,14-04-2015,Apr,2015,TM,138.690002,138.979996,138.130005,138.660004,171600,132.209778,#N/A,295.04729
2085,15-04-2015,Apr,2015,TM,139.229996,139.380005,138.679993,139.080002,177600,132.610229,55.45,297.36045
2086,16-04-2015,Apr,2015,TM,139.179993,139.5,138.789993,138.979996,186500,132.514893,52.36,300.45161
2087,17-04-2015,Apr,2015,TM,138.990005,139.029999,138,138.429993,253900,131.990463,45.97,303.29548
2088,20-04-2015,Apr,2015,TM,138.740005,139.339996,138.639999,138.729996,151600,132.276505,38.12,306.75594
2089,21-04-2015,Apr,2015,TM,141.369995,141.899994,141.279999,141.330002,365800,134.755569,35.23,309.87034
2090,22-04-2015,Apr,2015,TM,141.470001,141.889999,141.169998,141.660004,163600,135.070236,38.91,313.8759
2091,23-04-2015,Apr,2015,TM,141.160004,141.279999,140.619995,141.029999,393000,134.469528,37.53,319.14327
2092,24-04-2015,Apr,2015,TM,141.259995,141.470001,140.979996,141.210007,277500,134.641144,33.69,323.67322
2093,27-04-2015,Apr,2015,TM,140.960007,141.25,140.550003,140.660004,273000,134.11673,30.4,333.1655
2094,28-04-2015,Apr,2015,TM,142.179993,142.839996,141.600006,142.059998,421900,135.451614,35.71,339.25
2095,29-04-2015,Apr,2015,TM,141.330002,142.470001,140.070007,140.789993,282900,134.240692,33.93,355.58
2096,30-04-2015,Apr,2015,TM,140,140.320007,138.710007,139.020004,246800,132.553024,31.77,164.77
2097,01-05-2015,May,2015,TM,138.75,139.960007,138.720001,139.960007,247100,133.44931,#N/A,168.09
2098,04-05-2015,May,2015,TM,139.789993,140.429993,139.580002,140.059998,172000,133.544632,42.05,172.23
2099,05-05-2015,May,2015,TM,139.460007,139.800003,137.449997,137.550003,266100,131.151413,41.73,175.79
2100,06-05-2015,May,2015,TM,137.320007,137.990005,136.5,137.160004,322500,130.779556,33.05,178.86
2101,07-05-2015,May,2015,TM,136.860001,138.059998,136.839996,137.919998,208500,131.504211,31.81,197.68
2102,08-05-2015,May,2015,TM,139.5,142.339996,139.369995,142.119995,319400,135.50882,40.01,197.31
2103,11-05-2015,May,2015,TM,137.880005,138.360001,137.419998,137.449997,756700,131.056061,46.87,196.94
2104,12-05-2015,May,2015,TM,137.509995,138.050003,137,137.660004,579400,131.256287,39.63,196.58
2105,13-05-2015,May,2015,TM,137.350006,137.940002,136.520004,136.619995,359700,130.264664,44.67,196.23
2106,14-05-2015,May,2015,TM,137.729996,137.990005,136.960007,137.949997,150400,131.532806,44.26,195.89
2107,15-05-2015,May,2015,TM,138.649994,139.389999,138.649994,139.369995,177700,132.886749,46.07,195.55
2108,18-05-2015,May,2015,TM,139.389999,139.490005,139.149994,139.429993,141300,132.943939,51.08,195.22
2109,19-05-2015,May,2015,TM,139.850006,140.240005,139.279999,139.529999,223700,133.039291,50.72,195
2110,20-05-2015,May,2015,TM,139.199997,139.649994,138.770004,139.009995,121000,132.543488,53.3,194.68
2111,21-05-2015,May,2015,TM,138.779999,139.550003,138.779999,139.440002,141900,132.953491,53.19,194.37
2112,22-05-2015,May,2015,TM,137.979996,138.660004,137.910004,138.220001,202800,131.790253,54.99,194.06
2113,26-05-2015,May,2015,TM,138.470001,138.470001,137.139999,137.699997,293200,131.294434,48.53,193.76
2114,27-05-2015,May,2015,TM,138.720001,139,138.309998,138.770004,247000,132.314667,48.27,193.76
2115,28-05-2015,May,2015,TM,138.850006,139.960007,138.820007,139.740005,220000,133.239548,47.39,192.95
2116,29-05-2015,May,2015,TM,138.740005,138.740005,137.509995,137.889999,310600,131.475601,54.05,192.18
2117,01-06-2015,Jun,2015,TM,137.800003,137.979996,136.809998,137.240005,280100,130.85585,54.03,191.44
2118,02-06-2015,Jun,2015,TM,136.740005,137.149994,136.470001,136.570007,275900,130.21701,43.15,190.72
2119,03-06-2015,Jun,2015,TM,137.509995,137.880005,137,137.440002,240300,131.046524,38.82,190.04
2120,04-06-2015,Jun,2015,TM,136.929993,137.529999,136.630005,136.850006,231000,130.483978,38.63,189.38
2121,05-06-2015,Jun,2015,TM,135.990005,135.990005,135.259995,135.509995,167200,129.206299,37.94,188.75
2122,08-06-2015,Jun,2015,TM,133.580002,133.899994,132.619995,133.149994,304900,126.956093,34.96,188.14
2123,09-06-2015,Jun,2015,TM,132.5,132.740005,131.919998,132.300003,236300,126.145638,34.07,187.21
2124,10-06-2015,Jun,2015,TM,133.839996,134.589996,133.729996,134.240005,166200,127.995399,41.58,186
2125,11-06-2015,Jun,2015,TM,135.240005,135.509995,134.899994,135.179993,152600,128.891647,34.9,184.06
2126,12-06-2015,Jun,2015,TM,135.449997,135.869995,135.089996,135.490005,191400,129.187241,36.12,182.31
2127,15-06-2015,Jun,2015,TM,135.199997,135.830002,135.169998,135.509995,292700,129.206299,38.32,180.74
2128,16-06-2015,Jun,2015,TM,135.699997,136.169998,135.509995,136.059998,179200,129.730713,40.68,179.33
2129,17-06-2015,Jun,2015,TM,134.309998,135.089996,133.75,134.869995,344900,128.596069,43.76,178.06
2130,18-06-2015,Jun,2015,TM,133.5,134.850006,133.5,134.479996,246300,128.224213,49.1,176.54
2131,19-06-2015,Jun,2015,TM,134.479996,134.619995,133.940002,134.020004,179800,127.785629,52.07,174.08
2132,22-06-2015,Jun,2015,TM,135.160004,136.350006,135.160004,135.479996,263100,129.177689,58.68,171.97
2133,23-06-2015,Jun,2015,TM,136.949997,137.25,136.789993,137.100006,270500,130.722351,60,170.15
2134,24-06-2015,Jun,2015,TM,136.009995,136.009995,135.330002,135.399994,149000,129.10141,58.53,169.77
2135,25-06-2015,Jun,2015,TM,135.350006,135.509995,134.850006,134.869995,180800,128.596069,60.4,166.78
2136,26-06-2015,Jun,2015,TM,135.339996,135.880005,135.149994,135.460007,138900,129.15863,59.1,164.26
2137,29-06-2015,Jun,2015,TM,134.100006,134.130005,132.399994,132.449997,191100,126.288643,54.41,160.91
2138,30-06-2015,Jun,2015,TM,134.220001,134.479996,133.550003,133.75,216300,127.528183,57.32,157.41
2139,01-07-2015,Jul,2015,TM,133.720001,133.839996,133.139999,133.600006,157100,127.385155,61.77,142.42
2140,02-07-2015,Jul,2015,TM,132.720001,132.929993,132.429993,132.75,276800,126.574699,61.1,142.42
2141,06-07-2015,Jul,2015,TM,132.25,133.100006,132.130005,132.729996,132000,126.555618,65.06,142.98
2142,07-07-2015,Jul,2015,TM,132.259995,132.539993,130.75,132.380005,288600,126.221909,63.99,143.52
2143,08-07-2015,Jul,2015,TM,130.110001,130.139999,127.940002,128.110001,717300,122.150543,52.01,156.48
2144,09-07-2015,Jul,2015,TM,130.160004,130.529999,128.929993,129.029999,186900,123.02774,49.67,156.19
2145,10-07-2015,Jul,2015,TM,130.559998,131.869995,129.919998,131.520004,401900,125.401917,51.83,155.9
2146,13-07-2015,Jul,2015,TM,133.020004,133.619995,133.020004,133.440002,214900,127.232605,57.87,155.61
2147,14-07-2015,Jul,2015,TM,133.130005,133.699997,132.929993,133.449997,195300,127.242126,57.44,141.75
2148,15-07-2015,Jul,2015,TM,134.070007,134.619995,133.789993,133.990005,294100,127.757004,61.36,142.04
2149,16-07-2015,Jul,2015,TM,136.240005,136.389999,135.660004,135.770004,441200,129.454224,65.5,142.32
2150,17-07-2015,Jul,2015,TM,134.699997,135.490005,134.699997,135.360001,186100,129.063293,65.58,143.12
2151,20-07-2015,Jul,2015,TM,135.789993,136.110001,135.410004,135.539993,353700,129.234894,64.97,143.88
2152,21-07-2015,Jul,2015,TM,134.910004,135.029999,134.149994,134.559998,200500,128.300491,58.21,162.2
2153,22-07-2015,Jul,2015,TM,133.800003,134.429993,133.800003,133.990005,196400,127.757004,63.9,161.82
2154,23-07-2015,Jul,2015,TM,133.690002,133.919998,133.080002,133.25,196100,127.05143,60.19,160.94
2155,24-07-2015,Jul,2015,TM,133.619995,133.889999,132.320007,132.550003,130200,126.38401,54.85,160.09
2156,27-07-2015,Jul,2015,TM,131.5,131.869995,131.210007,131.789993,187700,125.65934,44.77,158.41
2157,28-07-2015,Jul,2015,TM,131.080002,131.919998,130.369995,131.839996,383500,125.707031,43.48,156.84
2158,29-07-2015,Jul,2015,TM,131.710007,132.839996,131.600006,132.570007,212500,126.403076,46.12,155.36
2159,30-07-2015,Jul,2015,TM,132,132.429993,131.25,132.270004,270100,126.117027,49.26,153.98
2160,31-07-2015,Jul,2015,TM,133.509995,133.710007,133.050003,133.460007,226200,127.251671,55.85,152.67
2161,03-08-2015,Aug,2015,TM,132.440002,133.389999,132,133.179993,315100,126.98468,56.4,151.44
2162,04-08-2015,Aug,2015,TM,131.369995,131.389999,128.380005,129.850006,515200,123.809608,54.5,132.21
2163,05-08-2015,Aug,2015,TM,128.660004,128.979996,128.169998,128.309998,476500,122.34124,57.52,132.61
2164,06-08-2015,Aug,2015,TM,128.960007,129.449997,128.649994,128.809998,278800,122.817978,58.71,133.01
2165,07-08-2015,Aug,2015,TM,129.860001,130,129.520004,129.949997,163900,123.904945,56.71,133.39
2166,10-08-2015,Aug,2015,TM,130.5,131.429993,130.070007,131.089996,300900,124.99192,53.53,133.77
2167,11-08-2015,Aug,2015,TM,129.649994,129.649994,128.690002,129.009995,236100,123.008667,48.76,134.14
2168,12-08-2015,Aug,2015,TM,127.290001,127.690002,126.029999,127.419998,768000,121.492638,41.62,134.5
2169,13-08-2015,Aug,2015,TM,127.150002,128.149994,126.860001,127.790001,188700,121.845428,42.14,135.26
2170,14-08-2015,Aug,2015,TM,127.790001,128.240005,127.580002,128.190002,130600,122.226822,53.43,136.63
2171,17-08-2015,Aug,2015,TM,127.5,127.989998,127.099998,127.870003,155700,121.921715,50.73,137.91
2172,18-08-2015,Aug,2015,TM,127.610001,128.070007,127.440002,127.870003,185400,121.921715,50.02,139.11
2173,19-08-2015,Aug,2015,TM,126.389999,127.010002,125.669998,126.040001,286500,120.176834,51.94,140.24
2174,20-08-2015,Aug,2015,TM,124.540001,124.540001,122.449997,122.5,536700,116.801506,44.1,141.31
2175,21-08-2015,Aug,2015,TM,122.099998,122.459999,118.910004,119.050003,504600,113.512001,40.22,142.31
2176,24-08-2015,Aug,2015,TM,110.230003,116.050003,109.07,113.519997,1009000,108.239243,24.52,157.97
2177,25-08-2015,Aug,2015,TM,117.709999,117.709999,113.370003,113.370003,576800,108.096222,28.89,157.66
2178,26-08-2015,Aug,2015,TM,116.800003,117.949997,115.059998,117.839996,395600,112.358276,26.82,157.05
2179,27-08-2015,Aug,2015,TM,118.669998,119.879997,118.32,119.57,399600,114.007805,35.6,155.91
2180,28-08-2015,Aug,2015,TM,121.019997,121.610001,120.330002,120.769997,285800,115.151978,38.29,154.83
2181,31-08-2015,Aug,2015,TM,119.129997,119.260002,118.190002,118.379997,243000,112.873161,37.32,153.82
2182,01-09-2015,Sep,2015,TM,115.580002,115.93,114.080002,114.339996,426000,109.021095,32.03,152.87
2183,02-09-2015,Sep,2015,TM,117.25,117.690002,116.209999,117.620003,266100,112.148521,30.31,151.98
2184,03-09-2015,Sep,2015,TM,120.190002,120.440002,119.339996,119.610001,352100,114.045944,36,151.4
2185,04-09-2015,Sep,2015,TM,116.68,116.900002,115.839996,116.5,262200,111.08062,31.6,151.4
2186,08-09-2015,Sep,2015,TM,120.199997,121.339996,120.129997,121.239998,398400,115.600121,36.51,150.6
2187,09-09-2015,Sep,2015,TM,123.260002,123.410004,120.440002,120.620003,1331300,115.008965,41.69,148.91
2188,10-09-2015,Sep,2015,TM,118.959999,118.959999,117.400002,117.940002,2073300,112.453636,40.76,147.37
2189,11-09-2015,Sep,2015,TM,116.489998,117.099998,115.889999,117.099998,531200,111.652702,40.81,129.58
2190,14-09-2015,Sep,2015,TM,116.730003,117.059998,116,116.349998,351200,110.937599,44.72,129.95
2191,15-09-2015,Sep,2015,TM,119.059998,120.129997,118.690002,119.959999,442200,114.379669,43.13,130.71
2192,16-09-2015,Sep,2015,TM,121.809998,122.330002,121.540001,122,439600,116.324776,46.46,131.81
2193,17-09-2015,Sep,2015,TM,121.029999,122.82,120.870003,121.239998,243300,115.600121,#N/A,133.5
2194,18-09-2015,Sep,2015,TM,119.370003,120.110001,118.709999,118.82,250300,113.292694,50.18,135.05
2195,21-09-2015,Sep,2015,TM,119.589996,120.019997,118.690002,119.43,173800,113.874321,49.97,136.48
2196,22-09-2015,Sep,2015,TM,117.68,117.879997,116.010002,117.580002,372700,112.110382,43.07,152.88
2197,23-09-2015,Sep,2015,TM,117.309998,117.739998,116.610001,117.510002,231300,112.04364,44.76,152.45
2198,24-09-2015,Sep,2015,TM,117.519997,117.739998,116,117.550003,535800,112.081779,45.91,152.02
2199,25-09-2015,Sep,2015,TM,119.279999,119.989998,118.160004,118.510002,292400,112.997116,#N/A,151.11
2200,28-09-2015,Sep,2015,TM,117.559998,117.57,114.730003,115.220001,311700,111.390366,42.82,149.8
2201,29-09-2015,Sep,2015,TM,113.980003,114.480003,113.160004,114.25,345800,110.452606,45.4,147.02
2202,30-09-2015,Sep,2015,TM,116.239998,117.400002,116.099998,117.279999,235100,113.381889,50.73,144.45
2203,01-10-2015,Oct,2015,TM,118.489998,118.870003,117.230003,118.339996,278000,114.406654,50.83,142.1
2204,02-10-2015,Oct,2015,TM,119.309998,120.82,118.580002,120.730003,557000,116.717224,#N/A,139.93
2205,05-10-2015,Oct,2015,TM,121.790001,122.910004,121.760002,122.32,338300,118.254372,58.34,137.94
2206,06-10-2015,Oct,2015,TM,120.919998,121.260002,120.370003,120.919998,350100,116.900902,59.66,115
2207,07-10-2015,Oct,2015,TM,122.540001,123.190002,122.190002,122.709999,240700,118.631409,60.64,115.46
2208,08-10-2015,Oct,2015,TM,122.779999,123.709999,122.110001,123.480003,254200,119.375816,57.68,116.43
2209,09-10-2015,Oct,2015,TM,123.980003,124.589996,122.330002,122.599998,398800,118.52507,60.3,117.35
2210,12-10-2015,Oct,2015,TM,122.75,123.440002,122.589996,123.110001,314500,119.018112,57.38,118.24
2211,13-10-2015,Oct,2015,TM,121.489998,121.949997,120.860001,121.07,341400,117.045914,56.61,119.1
2212,14-10-2015,Oct,2015,TM,121,121.309998,119.900002,120.050003,187400,116.059822,55.03,119.92
2213,15-10-2015,Oct,2015,TM,121.739998,122.550003,121.25,122.440002,263300,118.370384,58.76,120.7
2214,16-10-2015,Oct,2015,TM,123.639999,124.150002,123.220001,123.959999,265200,119.839867,61.57,121.46
2215,19-10-2015,Oct,2015,TM,123.349998,123.57,122.82,123.550003,164700,119.443489,63.26,122.19
2216,20-10-2015,Oct,2015,TM,122.68,122.900002,122.160004,122.209999,244100,118.148026,62.19,122.88
2217,21-10-2015,Oct,2015,TM,124.040001,124.849998,123.599998,123.699997,162900,119.588501,61.36,124
2218,22-10-2015,Oct,2015,TM,124.730003,125.580002,124.449997,125.230003,271200,121.067657,#N/A,125.49
2219,23-10-2015,Oct,2015,TM,125.400002,125.959999,125,125.739998,215200,121.560699,63.66,127.3
2220,26-10-2015,Oct,2015,TM,125.660004,125.839996,125,125.330002,218500,121.16433,60.56,129.36
2221,27-10-2015,Oct,2015,TM,124.889999,125.199997,124.519997,124.830002,206000,120.680946,58.14,132.16
2222,28-10-2015,Oct,2015,TM,125.330002,126.449997,124.93,126.360001,193100,122.160095,53.06,134.56
2223,29-10-2015,Oct,2015,TM,123.330002,123.410004,122.459999,123.239998,267800,119.143799,48.64,136.63
2224,30-10-2015,Oct,2015,TM,123.220001,123.559998,122.589996,122.620003,196600,118.544403,45.49,139.47
2225,02-11-2015,Nov,2015,TM,123.18,123.510002,122.860001,123.300003,573400,119.201805,44.48,142.66
2226,03-11-2015,Nov,2015,TM,123.349998,123.519997,122.860001,123.389999,569600,119.288811,45.35,145.28
2227,04-11-2015,Nov,2015,TM,123.480003,123.889999,123.07,123.559998,302200,119.453156,43.82,146.3
2228,05-11-2015,Nov,2015,TM,124.650002,125.190002,124.599998,124.860001,319600,120.709953,38.13,146.3
2229,06-11-2015,Nov,2015,TM,123.169998,123.190002,122.290001,122.919998,277500,118.834427,38.05,148.6
2230,09-11-2015,Nov,2015,TM,122.919998,122.989998,121.709999,122.220001,189000,118.1577,35.58,166
2231,10-11-2015,Nov,2015,TM,123.199997,123.730003,123.080002,123.589996,202700,119.482155,28.79,165.66
2232,11-11-2015,Nov,2015,TM,124.040001,124.040001,123.230003,123.230003,146800,119.134132,33.13,164.81
2233,12-11-2015,Nov,2015,TM,122.889999,122.889999,121.510002,121.730003,282000,117.68399,#N/A,163.54
2234,13-11-2015,Nov,2015,TM,122.139999,122.489998,121.199997,121.269997,289500,117.239265,30.15,161.58
2235,16-11-2015,Nov,2015,TM,121,122.089996,120.989998,122.040001,183900,117.983681,34.63,159.77
2236,17-11-2015,Nov,2015,TM,122.790001,123.68,122.550003,123.150002,225000,119.056786,37.63,157.51
